,sentence,sentiment
3931,전공지식을 활용한 필리핀 현지 기업의 제조 컨설팅 프로젝트를 통해 실무 역량 강화를 위한 필리핀 전공 연수도 실시하고 있고요 호주 디킨 대학교 복수 학위 프로그램은 선문대학교의 유일 프로그램으로산업경역옹학과에서 년 재학 후에 호주 디킨 대학교에서 년 유학하면 개 졸업장을 동시에 수여받을 수 있는 혜택이 주어집니다,Positive
4440,만 앞으로 그 활용도와 중요성이 더욱 커질 것이라 자신 있게 말씀드릴 수 있습니다,Positive
1077,차 산업혁명 유망 직업을 잡아라 공학과 추천,Positive
2934,더 많은 클래스 오디오북을 경험하고 싶다면ㄴ윌라 앱 다운로드 ㄴ윌라 웹 바로 가기 본 강의는윌라위클리팁스임춘성교수님의차산업혁명 테크 트렌드에서 확인하세요,Positive
4441,차 산업혁명이 본격화되어도 계속하여 산업의 핵심이 될 그럴 수밖에 없는 학과입니다,Positive
4808,타 산업혁명의 선두주자 전자공학과,Positive
4819,위성호 교수님이 계셔서 차 산업혁명이 다가와도 걱정이 없을 것 같습니다,Positive
142,모든 말씀이 공감이 되었고 새로운 정보들을 얻게 되었네요 ㅎㅎ,Positive
536,사실 산업공학과는 분야를 가리지 않고 모든 분야에 진출할 수 있다는 게 장점이자 단점이에요,Positive
724,미안해 때로는 재밌게 때로는 비판적이게 보지만 다 받아들이지 못해줘서 그러더라도 진짜 나 열심히 할 테니까 앞으로도 좋은 정보 많이 부탁해 올해 지 거국 하위권인 강원대를 다니게 되었고 전화기 중 기에 합격을 했어 모든 지 거국이 웬만한 인 서울을 비빌 수 있다고는 보지 않지만 확실히 국립대라 뭔가 더 할 수 있고 다른 활동도 더 참여할 수 있다고 생각을 해 그런 걸 해서 내가 수상한 업적 같은 걸 많이 남기면 그것대로 또 큰 메리트가 있겠지,Positive
829,결국 모든 게 직장을 중심으로 돌아가는 일상이 당연시되고 그 속에서 여전히 삶의 여유가 없다,Positive
853,스티브 잡스는 파산 직전에 몰렸던 애플을 부활시킨 비결이 무엇이냐는 질문에 단순화를 통해 핵심에 집중하고 불필요한 모든 곁가지를 없앤 것이라고 강조했다,Positive
1620,입시 선생님께 들은 이야기ㅎㅎ 물론 모든 학과 그렇다는 건 아니지만 제가 학년도 입시에서도 전남대 다른 학과를 지원했는데 적정이었는데 떨어졌거든요ㅎㅎㅎ,Positive
1810,부디 제 글들이 당신의 대학생활에 달콤함을 더해주는 간식 같은 존재 메인 디시는 아니지만 부담 없이 모든 분들이 이용할 수 있는 디저트가 되었으면 좋겠습니다,Positive
2200,내가 어떻게 이 회사에 기여할 것인가에 중점을 두고 그 부분을 강조해야 한다고 조언했다 강연을 마무리하면서 유원규 소장은 전공 관련 분야가 아니더라도 자신이 흥미를 느끼고 자신 있다고 생각한다면 열정을 갖고 지원하는 것을 추천한 다라며 모든 학생이 오늘 강연과 같이 취업과 관련한 정보를 획득할 수 있는 활동에 적극적으로 참여하길 바란 다라며 조언했다 고려대학교를 대표하는 대한민국 최고의 학생홍보단체 학생홍보 기자단 취재 박수빈 사진 기관도,Positive
2321,비전공자나 고졸에 기초도 모르시는 분들은 처음부터 차근차근 모든 것을 아셔야지 앞서 말한 직업들을 얻을 수 있습니다,Positive
2950,핵심교양 같은 경우 모든 학부 학생이 통틀어 듣기 때문에 타 교양과 마찬가지로 학교에 다니며 차차 듣고 싶 은걸 골라 들으시면 됩니다,Positive
3823,스펙은 신입사원으로 최상위 제외 대기업까지 큰 무리가 없으니 기죽지 마시고 취중 기간 동안 올라오는 모든 직무관련 대기업 중견기업에 지원한다는 자세로 많이 지원하세요,Positive
4333,모든 사명과 책임을 다해 수험생님의 대입 성공을 위한 든든한 동반자가 되겠습니다,Positive
4285,수시 학생부 종합 전형 합격 컨설팅 산업공학과 생기 부진단 사례 오늘도 열공하는 수험생님 진심으로 반갑습니다,Positive
688,단 학점인정 대상 학교 외의 학점이 학점 이상이 포함되어야 함,Positive
2346,만 잡코리아 사람인을 포함한 여러 구직 사이트에서 알아보고 지원하고 알아보고 지원하고 그러는데 신입이라 그런지 연락 오는 곳이 몇 군데 없네요,Positive
2556,게시글 제목에 원하는 직무를 반드시 포함시켜주세요,Positive
4393,대학원은 일반 대학원을 포함해 개입니다,Positive
4419,토목은 이제 하락할 곳도 없는데 그리고 환경은 건설환경에 포함됩니다,Positive
43,네ㅜㅜㅜ 제가 현역 때 학동 준비한 답치고 코딩 수업 들어봤는데 진짜 알고리즘 해석하는 것도 어렵고 그건 그렇다 치고 알고리즘을 짜는 거 정말 재능이더라고요,Positive
200,해당 학과를 선택한 이유 고등학생 때 발명 쪽 공부를 하다가 트리즈라는 창의적 문제 해결 방법론을 알게 되었습니다,Positive
642,한서대 항공산업공학과 영남대 전기공학과 연도 수시 입시 결과 및 전형방법 자료입니다,Positive
1108,혹시 이 방법은 어떻게 생각하시는지요,Positive
1115,다 먹고 살 방법은 있더라고요,Positive
1318,진로의 방향에 대해서 준비 방법에 대해서 궁금한 점이 있다면 아래 오픈 카카오톡 네이버폰과 아래 네임카드에 적힌 전화번호로 문의하시면 상담도 무료로 받아 볼 수 있습니다,Positive
1528,교과 전형으로 상향 지원해도 되는 일이고 여러분들에게 유리하게 내신 산출하는 곳을 찾아서 지원하는 것도 성공적인 지원 방법 중에 하나랍니다 선문대학교의 경우 타 대학과는 다르게 주요 교과목 외에 다른 과목도 내신 산출할 때 넣을 수 있어요,Positive
1851,자세한 반영 방법 등은 서울대학교 입학처 홈페이지를 참고해 주세요,Positive
2365,가장 효율적이고 시간 낭비를 하지 않는 취업 준비 방법은 본인에게 알맞은 취업 계획을 세우시고 현실적으로 준비를 해야 해요,Positive
2764,정시 수시를 거치지 않고도 대학교보다 더욱 빠르게 학위를 취득할 수 있는 방법이 있습니다,Positive
2768,그 이유는 온라인 수업을 비롯해 자격증 독학 사전 적대라는 학점 이수 방법들을 병행할 수 있어 단기간에 많은 학점을 모을 수 있기 때문입니다,Positive
2784,학점은행제는 수업이 아닌 다른 방법들로도 학점을 이수할 수 있는 제도였어요,Positive
3520,유학을 통해 파악되는 것도 좋은 방법입니다,Positive
3691,교수님들이랑 면담해보는 것도 좋은 방법이에요,Positive
3173,원래 그이 수포자일 만큼 수학 성적이 안 좋아서 전과 생각하는 김에 찾아보니 편입할 때 산공은 영어만 보더라고 원래 가고 싶던 학과 중에도 하나였는데 어떻게 생각해요 컴공도 솔직히 애정이 있어서 근데 솔지 컴공은 실력 게임인데 편입할 필요 없잖아 슈바,Positive
411,그래서 취업 깡패고라고 다른 과 놈들이 부러워했어 서울에 위치한 회사도 잘 들어갔고 나도 형 다녔던 회사 기획부서에서 나름 재밌고 의미 있게 살고 있어,Positive
58,아니요 산업공학과에서는 교수님마다 다르지만 제 친구 말로는 통계 산업 효율 산업 실습 이런 거 배운다고 하던데,Positive
473,학기 및 방학 중 산업체 인턴 및 졸업 전 현장실습 든 기업 연계가 잘 되어있어 학생들의 실무역량 향상뿐만 아니라 장학금 및 학점 취득이 가능해요,Positive
928,그리고 특강이나 실습시간에 한눈팔지 않는 게 무엇보다 중요하다고 생각합니다,Positive
1748,학기 및 방학 중 산업체 인턴 및 졸업 전 현장 실습 든 기업 연계가 잘 되어있어서 학생들의 실무 역량 향상뿐만 아니라 장학금 및 학점 취득이 가능하답니다 연도 호주 캔버라대학교 이후 디킨 대학교와 복수학위 제도를 국내 최초로 시행하여 년 동안 국내와 해외 개의 졸업장을 받을 수 있어요,Positive
4047,또 실험실습 과목의 편성 비율이 약에 이를만큼 비중을 높였습니다,Positive
1204,바로 여기서 현재 자동차 업체들의 위기가 나타납니다,Positive
1205,센서와 배터리 회사들이 자동차에 해당하는 부품업체와 손잡으면 전기자동차를 만들 수 있습니다,Positive
1599,또한 자격증 취득도 중요하다 자격증은 많이 취득할수록 좋고 학년 겨울방학부터 준비해서 학년 때 본격적으로 공부하는 것이 적절하다 산업체마다 필요로 하는 자격요건이 다르기에 기업의 특성에 맞춰 자격증을 준비하는 것이 취업에 수월할 것이다,Positive
3003,기계공학이랑 같이 넣는 과인데 방산업체 잘 뽑힌다는데 ㄹㅇ임,Positive
4925,제 얘기를 말씀드린 거는 어느 정도 업체를 원하시는지는 모르겠지만 저보다 훨씬 스펙 좋으시니 너무 겁먹지 마시고 최대한 많이 도전해 보세여,Positive
4015,다른 공학 과목들과는 다르게 산업 공학은 상대적으로 수강할 과목들을 결정하는데 부담이 적습니다,Positive
4560,이런 깨달음을 느낄 때 지금이라도 늦지 않았으니 시작해보자는 열의로 가득한 분들이 직장과 양립하며 학위도 얻을 수 있는 야간대학교 과정이 잘 다져진 한밭대학교에요 무려 년이 넘는 깊은 역사도 너무 멋지지만 요동 일 학사학위 취득이 가능한 것과 야간이나 주말 사이버 수업을 병행 진행하여 학생들 출석 부담을 줄여주는 노력도 너무 마음에 들더라고요 또 학생 입장에서 생각해보면 넘나 마음에 드는 점은 바로바로 학점당 등록금 납부제를 시행하고 있는 점과 입학생 전원에게 연간 장학금이 지원된다는 점이에요 ㅎㅎ,Positive
727,아주대 산업공학과 항공대 항우 기기계 공학과,Positive
2645,대학원은 가야 제대로 배우는 게 생기기 때문에 대학원 진학률이 매우 높습니다,Positive
3733,이곳에서 단순한 아이디어를 특허로 구체화했을 뿐만 아니라 로봇 기초 수업과 같이 여러 활동에서 배운 것을 동아리로 연결해 특허를 출원해 보기도 했다,Positive
1179,자동차 판매는 위처럼 제조 조립 판매 금융 정비 보험 등 전후방 산업이 연결된 종합산업이라고 합니다,Positive
1436,제조분야 같은 경우에는 삼성전자 삼성디스플레이 현대자동차 전자 등으로 취업하고 있습니다,Positive
2163,삼성 하이닉스 한화와 같은 굵직한 제조 쪽 대기업들 잘 가는 편입니다,Positive
2657,그 결과 원격제어 프로그램을 뚫는 프로그램을 만들었고 친구들에게 배포했다,Positive
5085,메카트로닉스공 이랑 제어계측도 해주셨으면 좋겠어요,Positive
199,또 저 말고도 대부분의 학생들이 취업을 목표로 하는 단순히 학점만 잘 챙기자는 마음으로 목표 의식 없이 학교에 다니다가 중순에 접어들 때쯤 자신이 학교에 다니는 이유에 대해 많은 고민을 하는 것 같습니다,Positive
213,대부분 현재 같은 과 학생들의 진로와 자세한 삶은 어떤지 대부분 취업을 목표로 준비하는 학생들이 많습니다,Positive
290,형님들 이번에 고 올라가는데 목표가 연세대 정보산업공학과인데 입결이 보니까 생각보다 높은데 요즘 연대 공대 안에서 산업공학과의 위치가 어느 정도이고 입결이 원래 높은 건지 잘 모르겠지만 공대 안에서 전화기 다음으로 들어가기 어려운 학과인지 궁금합니다,Positive
704,취업이 목표가 아니라 다양한 경험을 하고 좋아하는 걸 찾기 위해서 대학에 가려고 합니다,Positive
714,산업공학과를 목표로 준비하고 있는 고입니다,Positive
715,전 금융 분야로 나아가기 위해 산업공학과를 목표로 하고 있다고 생계부에 적었습니다,Positive
1675,연대 목표로 공부 중입니다 ㅎㅎ,Positive
1932,산업공학과 수시 지원을 목표로 한 친구들 주목,Positive
2560,사실 결국 선택은 저겠지만 제가 목표하는 곳은 중견급 이상 부서인데 사실 부서는 석사급 이상이 채용된다고 들었습니다,Positive
2993,너무 목표를 낮게 잡지 마세요,Positive
3266,창업을 하고 성공하는 것이 목표인 현 고입니다,Positive
4127,저는 공대를 목표로 하고 있는데 에너지공학과와 화학공학과 사이에서 고민하고 있어요,Positive
4202,아직 군대에 있고 내년 월 전역하는데 지금부터 열심히 준비해서 전역하고 빨리 취업하는 게 목표입니다,Positive
1033,공기업에 취직할 것인지 사기업에 취직할 것인지 혹은 개인의 회사를 설립하는지에 대한 결정도 못 했습니다,Positive
717,만 산업공학과에 금융 직업으로 지원하는 게 입학하는데 상대적인 불이익이 있는지 취직에 어려움은 없는지 알고 싶습니다,Positive
978,나 카카오 네이버 금융공학을 배워서 증권사에 갈 수도 있습니다 하지만 이게 학과 수업에서 가르침을 받아서 하기보다는 모두 각자 공부를 해서 간다는 게 중요한 것 같습니다,Positive
979,저희 학교 같은 경우는 금융공학이라는 분야가 있다가 사라져서 금융 쪽에 관심 있는 친구는 금융공학과 학회를 들어간다든지 스스로 알고리즘 트레이딩을 공부해서 스펙을 쌓습니다,Positive
1137,이 밖에도 정부 및 공공기관과 금융기관 등으로 진출하는 경우도 있습니다,Positive
2236,앞으로 공학이 더욱 중요해질 것이고 특히 산업공학은 금융공학이나 디자인 분야 등으로 확대가 되고 있어서 좋은 직업을 갖는 데에도 유리할 것이라 생각됩니다,Positive
3500,금융권 취업한답시고 상경계열로 편입하는 건 이공계를 버리는 거라 디 메릿 일 것 같아서 과랑 가장 잘 연결할 수 있는 게 산업공학과라고 생각하는데 고견 부탁드립니다,Positive
3928,앞으로 공학이 더욱 중요해질 것이고 특히 산업공학은 금융공학이나 디자인 분야 등으로 확대가 되고 있으니 산업공학과 수능 지원을 통해좋은 직업을 가져보시기 바랍니다,Positive
4354,앞으로 공학이 더욱 중요해질 것이고 특히 산업공학은 금융공학이라든지 디자인 분야 등으로 확대가 되고 있어서 좋은 직업을 갖는데도 유리할 거예요,Positive
4913,그러하여 취업진로 중 금융공학 쪽인 금융 계열에 취업을 하고 싶은 흥미가 있어서 조언을 듣고 싶습니다,Positive
1433,또한 외대인 만큼 해외연수 프로그램도 다양하게 구성되어 있고 외국으로 나갈 기회도 많습니다,Positive
3029,이들 질문에 대 한 답을 찾을 수 있도록 산업 공학계의 최고 권위 자들을 선별하여 산업공학에 대한 소중한 지식과 경험을 쉽고 재밌게 읽힐 수 있는 이야기로 구성되었습니다,Positive
4116,수시 점대 극도로 가려고 하는데 부산대 건대 경희대 아주대 이것저것 인풋 아웃풋 구성비 등 고려해서 괜찮은 순서대로 나열해주세요,Positive
2966,고산 경 가고 싶다,Positive
105,정원이 산업고 명 신소재 명이라는데 지 거국 치곤 생각보다 취업 못하네,Positive
660,신소재는 대학원 필수임,Positive
937,신소재도 ㅎㅎ,Positive
1002,형이랑 같은 학교 재학 중인 신소재 공학도야,Positive
1003,신소재공학에 대해서 형의 생각이 궁금하다,Positive
2650,신소재공학과도 해주세요 ㅜㅜ,Positive
3165,더 자세한 신소재공학과를 알고 싶다면 학과 홈페이지를 이용해주세요,Positive
3315,신소재 에너지 환경 이런 곳 해줘잉,Positive
3551,전남대 산업공학과 전북대 신소재,Positive
4444,신소재공학과 재료공학과 약간 상승세 대학마다 부르는 명칭은 다양하지만 모두 영어로 하면입니다,Positive
173,어떻게 공부해야 전문적이게 할 수 있을까요,Positive
212,다른 전공보다 전문성이 떨어진다고 볼 수도 있지만 오히려 더 폭넓게 배워서 자신의 정체성을 찾고 강점을 살린다면 좋을 것 같습니다,Positive
1579,지난달 공학의 각 분야 전문기자들이 모여 창간한 국내 유일의 공학 종합 매거진 공학 저널의 김하늬 기자가 고려사이버대학교를 찾아왔는데요,Positive
2775,저는 전문대학 년 제인 신경과를 졸업했습니다,Positive
2785,그래서 전문대를 졸업해 이수한 학점이 있는 저는 기간을 더욱 단축하여 학위를 취득할 수 있었죠,Positive
3052,주식 전문 블로그 주식 급등주 엑스칼리버 기록자 리버입니다,Positive
3554,취업이 갈수록 어려워지고 있는 요즘 전문적인 지식을 갖춘 인재의 요구가 더욱더 절실해졌는데요,Positive
3634,명지전문대 신경과에 재학 중인데 전문대여 더 대기업 취직 가능할까요,Positive
4226,경기지방 중소 벤처 기업청 비즈니스지원단 전문상담위원 김호균입니다,Positive
227,노력한 만큼 보상이 따를 것이니까요 대학입시 관련 및 컨설팅은 링크 클릭 시 카카오톡 문의로 이동된다더니 자세한 대학입시 및 공부법 팁에 대한 내용은 꿈을 찾는 수험생 책에서 알 수 있다 꿈을 찾는 수험생 책으로 만나는 새로운 세상,Positive
1198,특히 내연기관 엔진은 전 세계적으로 만드는 회사가 거의 없습니다,Positive
1199,따라서 내연기관은 자동차 산업에 대한 진입장벽 역할을 합니다,Positive
4448,알파고 쇼크 이후 전방위적인 열풍이 불고 있으며 이는 현재 진행형입니다,Positive
550,밥 친부 터 시작 상담산업심리학과 제약생명공학과,Positive
900,형 생명공학이나 자연대 같은 것도 한번 자세히 다뤄줘,Positive
2621,데드 형 생명공학과나 바이오생명공학과 리뷰도 해주세요,Positive
3046,오늘은 상담산업심리학과와 제약생명공학과의 이야기이니 아래 영상을 클릭해주세요,Positive
3362,생명화학공학과 졸업생들은 화학공학 및 고분자 관련 사업 에너지 및 환경 관련 사업 생명공학 관련 산업 등으로 진출한다고 하는데요,Positive
4495,생명공학과 스을쩍 ㅎㅎ 해주시면 감사드릴게요 화생공 말고 생경,Positive
4783,형 생명공학과도 다뤄줘 가고 싶은데 주변에서 취업 안 된다고 항상 응원해,Positive
65,연도 신입생 전원에게는 해외연수의 기회까지 제공하니 관심 있으시면 한번 알아보시길 바랄게요,Positive
1319,필요한 자료도 무료로 제공해드리고 있으니 언제든지 문의하세요,Positive
852,또한 원클릭 주문이란 단순한 서비스를 통해 고객 가치를 극대화했다,Positive
1231,거기다 학사편입을 위한 교과과정도 편성되어 있고 본인의 실력 여부에 따라 년 조기 졸업도 가능하여 남들보다 빠른 진학도 가능할 수 있겠다,Positive
42,서울 소재 대학 붙었음에도 불구하고 아웃풋 좋다는 인하대 왔는데 주변에서 자꾸 인하대는 하락세다는 말 들으니 혼란스럽고 우울하네요ㅜ,Positive
4391,한밭대학교는 대전광역시 유성구를 소재지로 하고 있는 년제 국립대학교입니다,Positive
428,나 산업공학과 와서 화학 공부할 줄 몰랐다,Positive
762,뿐만 아니라 음식 안에서 일어나는 화학 반응과 메커니즘까지 다룹니다,Positive
1352,가장 흥미 있는 과목은 화학인데 화학과는 자연대라 취업 잘 안된다는 얘기가 있어서 제가 문과적 성향이 강한 이과라 산업공학과도 생각해보고 있는데 산공과 화학과 취업 어떤가요,Positive
1727,화학 화학공학과 전공 관련 강의 동영상이 제 채널에 많이 있어요,Positive
1966,저는 지 거국 화학과 학년 남학생입니다,Positive
1967,스트롱 님의 채널은 공대생분들이 많이 보시는데 화학과도 봐도 되는지 궁금합니다,Positive
1968,화학과 대부분 대학원을 가시는데 전 학구열보단 활동적인 대외활동 부문에 관심이 많아 학부 취업을 염두에 두고 있어 질문을 드립니다 화학과도 스트롱님 유튜브 시청 대상인가요,Positive
2405,에너지 공학도 비슷한 거네요 전기 화학 기계 건축 환경이 모두 짬뽕돼있는 에너지공학ㅋㅋㅋㅋㅋ,Positive
2412,오늘은 조선대학교 공과대학 생명화학 고분자공학과 재료공학과 산업공학과를 소개해드리겠습니다,Positive
3203,스트롱님 화학공학과에 대해서 영상 만들어주실 수 있나요비동일계편입준비중이라 과에 대해 고민이 정말 많은 상황인데 스트롱님께서 정리를 너무 잘해주셔서 너무 도움됩니다ㅠㅠ,Positive
4109,예를 건국대 화학공학부에 지원하고 싶은데 정시만 준비가 된다면 명을 뽑는 논술전형은 버리는 카드가 될 가능성이 크겠죠,Positive
4431,화학과 역시 상당히 기초적인 학과다 보니 큰 변동 없이 유지되고 있다,Positive
1421,그래서 현재 수요보다 공급이 부족한 측면이 있습니다,Positive
889,건국대 건국대학교 바이오헬스케어 산업의 중심 건국대 화장품 공학과를 소개합니다,Positive
4905,바이오헬스케어 산업의 중심ㅡ건대 화장품 공학과,Positive
4056,이러한 노력이 모두 현장 실무형 인재로 거듭나기를 바라는 마음에서 나온 것입니다,Positive
4053,이를 위해 계측기 프린터 같은 기자재를 브랜드 별로 구비합니다,Positive
1669,형인 정보통신공학과도 한번 다뤄줘,Positive
1099,단지 학점 잘 받고 스펙 쌓아서 대기업 취직해야지 이 생각으로 살아간다면 영상 내용이 맞는다고 봅니다 ㅋㅋ,Positive
1495,데드형국숭세단 라인 기계과인데 대기업 취업 준비할 때 학벌로 마이너스 있을까,Positive
2045,실전 일도 편향되지 않으니 어디에 묶이지 않아 프리하고요 저희 신랑도 대기업에 큰 스펙 없이도 잘 들어갔습니다 과 동기들도 다들 취업 잘 됐어요ㅋ,Positive
2995,그리고 대기업이라서 꼭 좋은 것은 아닙니다 하지만 시작하는 데 있어서는 매우 도움이 됩니다,Positive
3267,창업에서는 서울대 산공과 기계공 중에 어느 과가 더 유리할까요 거창한 사업 말고 순수익 나오는 확실한 사업하고 싶습니다,Positive
3995,순수한 질문의 도입니다,Positive
1573,무역사무는 추세가 경력도 중요하지만 일단은 어학 만렙을 원하는 곳이 많아서 본인의 어학실력을 잘 체크해보는 게 중요할 것 같아요,Positive
341,글 유지원 교열 김태경 디자인 유지원 김상호,Positive
4788,생계유지를 위해 어쩔 수 없이 직장인의 길을 택했던 사람 과거의 자신을 후회하며 뒤늦게 학업을 이어가고자 하는 사람 제의 꿈을 이루고자 하는 사람 등 케이스는 정말 다르지만 공통적인 것은 다시금 배움의 길을 걷고자 하는 것이겠죠,Positive
4776,차 전지 쪽 유망하죠,Positive
4806,적어도 저의 학교에선 원만에서 만 불 받고 들어가요 비즈니스 교수들한테 앞으로 유망한 과 추천 해달라 하면 대부분 랑 추천해주더라고요,Positive
3398,저희는 산업공학 인재가 많이 필요합니다,Positive
4003,그렇기에 산업현장에서 일하는 사람들을 조율할 수 있으며 공장의 문제들을 종합적으로 판단할 수 있는 인재가 필요했습니다,Positive
4052,실무형 인재로 성장해 학교에서 배운 것을 회사에 가서 잘 적용할 수 있기를 바랍니다,Positive
4301,다만 학생만이 가지고 있는 학업 유형 혹은 자신의 진로와 연계시킨 학업과정이 많이 드러나 있지는 않아 아쉽습니다,Positive
4388,지금도 많은 분들이 현재에 안주하지 않고 배움을 위해 학교를 알아본다거나 못다 한 학업을 이어가고자 노력하고 계신데요,Positive
4614,그리고 이후 학업에서도 조금 더 수월하지 않았을까 하는 아쉬움이 지금까지도 남습니다,Positive
766,하나의 원리를 이용하여 그 원리를 다양한 음식에 실험을 통해 적용해봄으로써 이론적 지식을 더욱더 깊이 있게 다질 수 있는 기회이기도 합니다,Positive
877,검증된 선배들한테 진로 입시 멘토링 받을 수 있는 기회라고 지금 바로 쉬는 시간 이용하자 안녕하세요,Positive
2124,그래서 가장 안정적이고 확실하며 단기간 안에 응시조건을 맞출 수 있는 학점은행제를 많이 이용하십니다,Positive
3754,저희 집 둘지 녀석도 서울대 산업공학과 학번에 재학 중인데 올려주신 정보 잘 이용하고 있습니다,Positive
3941,가슴이 웅장해진다니 그 마음 오래 기억해서 꾸준히 공부할 수 있는 원동력이 되기를 바라요 성공 안 해도 되니 종종 댓글 달아줘요,Positive
1789,돌다리랑 구름다리는 꼭 한번 건너볼만한데요 두 곳에서 보는 풍경이 너무도 달라서 한곳에서 다양한 자연환경을 만끽하실 수 있어요,Positive
206,그리고 그중에서도 가장 행복했던 대학 생활의 순간을 다섯 가지 정도 뽑아보자면 다음과 같습니다,Positive
218,대학 생활은 고등학교 생활과는 다르게 진짜 정말 너무너무 재미있습니다,Positive
225,물론 그 정도로 꼭 좋은 대학이 아니라도 이런 대학생의 생활을 누릴 수는 있습니다,Positive
498,학교생활 잘하고 힘내라 작년 고생 많았다,Positive
794,카카오톡 전화번호 여러분의 설레는 대학 생활을 위해 새내기 맞이 사업들을 준비하고 있으니 단독 들어오셔서 다양한 맞이 행사 많이 많이 참여해주세요,Positive
1596,이는 학우들의 공통 관심사인 취업뿐만 아니라 대학원 진학 진로 설정에 있어서 매우 중요하다 대학생활 동안 내가 평소에 공학 관련 박람회에 관심이 있어 다녀왔다,Positive
1629,학년도 산업공학과 면접 고교 생활우수자 교수님 분께서 절 기억해주셨어요,Positive
2455,한양대학교에 합격하신 아기 사자 여러분 합격을 진심으로 축하드립니다 앞으로 새내기 여러분들을 환영하고 대학교 생활에 대한 정보를 드리기 위해 저희가 다양한 행사들을 준비했습니다,Positive
2457,정학생회장 최지호부학생회장 김민희 여러분의 설레는 대학생활을 위해 벌써부터 다양한 새내기 맞이 사업들을 준비하고 있으니 단독 들어오셔서 다양한 맞이 행사 많이 많이 참여해주세요,Positive
3119,저의 학생생활기록부를 활동을 나열해본 결과 이에 맞는 학과를 알 수 있었고 학생부 활동에 적힌 내용들 중 학과에 관련성이 높은 순으로 분류한 후 자소서 작성을 하였습니다,Positive
3979,카카오톡 전화번호 여러분의 설레는 대학 생활을 위해 벌써부터 다양한 새내기 맞이 사업들을 준비하고 있으니 단독 들어오셔서 다양한 맞이 행사 많이 많이 참여해주세요,Positive
4477,산공과 학우 여러분들 모두 즐거운 학교생활하고 계신가요 이번에 저희 산공에서 새로운 멤버들을 모집하고 있습니다,Positive
2917,강의 목차 위클리 테크놀로지 팁스는 매주 금요일 업데이트됩니다,Positive
2931,위클리 테크놀로지 팁스는 매주 금요일 업데이트됩니다,Positive
186,그래서 꼭꼭 선후 과목을 확인 후 수강 계획을 세워야 해요,Positive
1245,뭔가 학교 얘기하다가 삼천포를 빠진 것 같지만 암튼 공부는 언제나 옳다는거ㅋㅋ만약 새로운 직장이나 분야에 도전하실 계획이시라면 지금 당장 시작해보세요,Positive
1816,원서접수 이후 업로드할 계획입니다,Positive
2671,아직은 부족한 점이 너무 많고 가야 할 길이 멀지만 지금처럼 깨지고 부딪히며 앞으로 나아갈 계획이다 누구든 하고자 하는 마음이 있다면 끈기를 가지고 부딪혀 봤으면 좋겠다,Positive
2688,도시공학은 지적이랑 달라요ㅋㅋ 도시계획에 초점을 맞춘 학과라 보면 됩니다,Positive
3783,대외활동을 하시거나 미리 취업 관련 계획을 짜보세요,Positive
132,학교마다 다르기는 하지만 거의 같은 곳도 있고 컵 싸가 인문학적인 부분이 있는 곳도 있습니다,Positive
2034,양해 부탁드려요 문과 출신이시라면 말씀하신 대로 우선 산업공학은 배제하시는 게 좋지만 다른 공대 학과와는 달리 미적분보다는 확률과 통계를 베이스로 하기 때문에 문과 수학에서 어느 정도 실력을 갖추셨다면 가능하지 않을까 조심스럽게 말씀드립니다 중소기업에서 시스템 개선 측면에서 많은 역할을 하니 취업 면에서도 괜찮을 것 같습니다,Positive
2234,최근 학생들이 이공계를 기피하는데 앞으로는 많이 나아질 것 같습니다,Positive
3926,최근 학생들이 이공계를 기피하는데요 앞으로는 많이 나아질 것이란 전망이에요,Positive
4350,산업공학과 편입이 기회일 수 있는 것이 최근 학생들이 이공계를 기피하잖아요 하지만 앞으로는 많이 나아질 거예요,Positive
4837,과자 채도 스펙트럼이 넓어서 많은 분야로 진출이 가능하다고 하시고 아버지 부서에도 산업공학과 출신이 많다고 이야기를 해주셨어요,Positive
1171,내가 경제학과인데 작년 재수 때 수능을 망해서 인 서울이긴 한데 대학 밸류가 높지 않아 그래서 삼반순 지금 할 거긴 한데 혹시 올려줄 수 있어,Positive
1678,산공 가고 싶은데 이과 쪽이라서 경제 과목 선택 안 했는데 불이익 없겠죠ㅠㅠ,Positive
1794,거기에 경제학 부전공하면 취업 개꿀,Positive
3515,유학 경제력이 된다면 무조건 추천하고요,Positive
3832,농업경제학은 내가 알기로 공대의 산업공학과 같은 존재임,Positive
4474,건동 홍 경제 새내기임,Positive
4544,당초 경제 쪽이었는데 좀 다른 방향으로 선회 중인데 잘 선택하길 바라야겠어요,Positive
4869,후배님 경제학과 선배입니다,Positive
2739,천안 캠 에너지공학과 산업공학과,Positive
3319,혹시 에너지공학과부탁 드려도될까요ㅜㅜㅜ,Positive
4128,에너지공학과에 대해서 다루어주시면 감사하겠습니다,Positive
196,제가 대학 입시에서 겪은 다양한 갈등 고민 해결책 등 학생들에게 도움이 될 것 같은 내용을 주로 다뤘어요,Positive
3738,이 소논문으로 학년 영재학급 탐구 프로젝트에서 대상을 수상했다,Positive
1100,지금 와서 생각해보면 산업공학의 매력은 다양한 부분의 지식을 잘 패키징 해서 자신의 것으로 만들 수 있는 유연성을 가지고 있다는 것입니다,Positive
