,sentence,sentiment
5428,산업공학과과 소개나 전공이 지향하는 목표를 봤을 때 제 성향과는 잘 맞는다고 생각했는데 취업 생각하니 쉽지가 않은 것 같습니다,Positive
5935,현재 연세대 산업공학과 복수전공하며 대학원 진학을 목표로 하고 있습니다,Positive
6039,그로 인해 복학을 하며 휴학 전과 후로 바뀌게 되었고 복학 후에는 제 자신의 목표를 바꾸고 그에 걸맞게 열심히 살자고 다짐하며 성적을 점차 올렸습니다,Positive
7351,수기 답변드립니다 더 궁금한 것이 있으시다면 문의하세요 목표 대학과 학과는 어디신가요 편입이란 일정 자격 조건을 갖춘 수험생 이년 제 대학의 학년으로 진학하는 것을 말합니다,Positive
7886,또한 인턴 경험은 회사별로 차이가 있지만 그 기간 동안 전문적인 무언가를 쌓았을 거라는 기대를 하지 않으니 최선을 다해 많은 것을 배워 나간다는 마인드와 본인 목표에서 필요한 것을 경험한다는 마인드로 임하시는 게 좋습니다,Positive
8137,군 생활해보신 분들은 아시겠지만 목표가 생기면 가뜩이나 안 가는 시간이 조금이나마 잘 갑니다 그렇게 상병 때부터 제 목표는 교환학생 준비하기였습니다,Positive
439,둘째는 직업 안정성 및 해외 진출이 용이하다는 것입니다,Positive
1242,정성껏 답변드릴게요 정시로 가는 게 힘든 것이냐고 물으신다면 이게 정시든 수시든 결국 소수만 합격하는 것이라 정시 수 시 모두 다 힘든 편이라고 말씀드리고 싶어요,Positive
4053,정성스러운 포스팅 잘 보고 갑니다 오늘 하루도 잘 마무리하셔요,Positive
4689,정성스러운 글 잘 보고 갑니다 오늘 하루도 수고 많으셨습니다,Positive
4853,제 글 조회 수도 올리고요 ㅎㅎ 나름 정성스럽게 한편 한 편 적어둔 글들이니 산경으로 편입하거나 진학하시는 분들이시라면 꼭 봐주셨으면 하네요,Positive
5605,정성스러운 답변 감사해 요 구독 박고 갑니다,Positive
6089,질문 하나하나에 정성을 들여 답해주신 최현주 선배님께 감사의 말씀드립니다 감사합니다,Positive
8364,정성 가득한 포스팅 잘 읽고 갑니다 맛 좀 드시고 즐건 주말 보내세요,Positive
6583,섬유공학과에 재학 중인 대학생입니다,Positive
667,보험금융 트랙으로도 갈 수 있어서 원하는 분야로 진출이 가능할 수도 있을 것 같습니다,Positive
5271,앞으로 공학이 더욱 중요해질 것이고 특히 산업공학은 금융공학이나 디자인 분야 등으로 확대되고 있어서 좋은 직업을 갖는 데에도 유리합니다,Positive
5573,금융권 취업 관심 많으시면 금융도 좋습니다,Positive
7436,금융 트랙도 있기 때문에 금융 관련 분야로도 진출이 가능합니다,Positive
8618,취업할 수 있는 기업 설루션 회사 리서치 회사 금융 회사 스타트업 회사 대부분의 회사에 취업이 가능합니다,Positive
8756,금융공학이라고 하죠,Positive
6419,구성비 모의고사 기대도 퀄리티도 기대되네요,Positive
4299,제가 신소재랑 이 학과랑 되게 고민하다가 산업공학과 지원했는데요,Positive
5005,산업공학과 말씀하신 신소재공학 복수전공으로 계획한 대로 해당 직무에 대해 충분히 가능할 겁니다,Positive
5672,공과대학 학과 신소재공학과 재료공학과 소개 및 전망,Positive
5845,신소재랑 산업공학이랑 고민 중이다ㅠ,Positive
8426,신소재공학과인데 혹시 조언 좀 드려도 될까요 글 무척 유용해서 메모하고 있습니다 ㅜㅜ,Positive
8556,신소재든 산업공학이든 학과에서 어떤 교과목을 배우는지 졸업생들 진로가 어떠한지 등도 잘 찾아보시길 바랍니다,Positive
8946,산업공학과 신소재공학과,Positive
4959,제가 유통에 관심이 생겨서 나중에 편입을 해서 이 전공을 공부하면 어려움이 있나요,Positive
2539,주말부터 예판을 하고 있었는데 아니 글 세일만에 베스트셀러가 되어버린 거시에 오 판매 페이지 평 대비 모의고사가 꽤 인상적이긴 했죠,Positive
2552,저의 부탁을 특별히 들어주신 사장님께 감사드립니다 현재는 예약판매 상태인데 출고가 시작되면 다시 알려드리도록 하겠습니다,Positive
1175,혹여라도 입시 면접에 떨어졌을 때 면접 전문 학원을 다니지 않은 것이 후회로 남을까 봐,Positive
2055,전문학사를 취득하기 위해서는 전공 교양 일반 총 학점을 이수해야 취득이 가능하고 학사학위를 취득하기 위해서 전공 교양 일반 총 학점을 이수해야 취득이 가능하게 됩니다,Positive
2071,주위에서도 대학원을 준비하는 동기들도 있고 저 같은 전문대를 나온 친구들도 사이버대학 등 많이 알아보는 게 주위에서 보였습니다,Positive
2084,그렇게 차 상담을 마치고 차 상담을 시작하면서 정확한 과목을 선택하고 전에 다닌 전문대의 전공 과목과 겹치는 게 없는지도 다 확인하여빠르게 수강을 신청하게 됐습니다,Positive
2102,전문대의 학력으로 대학원을 준비하고 싶은 분들에게는 학점은행제를 이용하여 대학원 진학을 준비해보면 좋을듯합니다,Positive
2430,열심히 공부해서 추가적으로 석박사 학위까지 취득해서 좀 더 전문성을 갖추고 싶어요,Positive
3285,안정적인 전문직은 생각하고 있다면 본인과 맞는 직업인지 확인 후 준비해보길 바랍니다,Positive
3568,제가 생각했을 때는 일단 전문대 산업공학과 졸업을 했기 때문에 학점은행제 산업공학 전공으로 학사학위를 취득하게 된다면 크게 문제없이 진행이 가능하지 않을까 하는 생각을 했습니다,Positive
3682,저도 산업공학 대학원에 가서 전문적으로 배우고 싶은데 전 기계공학 출신이고 솔직히 대학원 준비를 어떤 걸 해야 하는지 모르겠습니다,Positive
3869,그래서 그만큼 애매하게 자신의 진로를 설정할 경우 전문성의 측면에서 타 전공자들에게 밀릴 수도 있다는 생각을 해요,Positive
4093,미국 대학교 미국 대학원 유학전문 김 선생님 마이스쿨입니다,Positive
4098,관련 직업으로는 등 다양한 전문 분야에서 활동하게 됩니다,Positive
5098,그래서 년제 전문대를 졸업한 사람들은 학사 학위로 반드시 개선을 해야 했습니다,Positive
5105,저의 경우에는 전문대를 졸업했기 때문에 전적 대 학점을 가져올 수 있었습니다,Positive
5126,그리고 저처럼 전문대를 졸업하신 분들은 학력 개선을 더욱 쉽게 진행할 수 있습니다,Positive
6165,거의 템플릿 수준 해외지사 거래처 담당자들과 미팅 시에는 전문용어나 축약 어를 사용하는 경우가 많기 때문에 알고 가면 더 좋습니다,Positive
7353,일반 편입 전문대 졸 예정 또는 년제 대학 학년 수료예정자 등 학사 편입 학사 학위 소지 예정자 등 편입은 각 대학별로 필요한 자격요건과 전형이 상이하여 혼자서 준비하기에는 어려울 수 있습니다,Positive
7603,제가 여태 본 전문직 중에서 제일 특이했던 직업은 배를 주차해주는 도선사입니다,Positive
7641,이렇듯 전문 직종들은 자신의 권한 내에서 자유로운 행동을 할 권리를 인정받습니다,Positive
7651,이런 분위기는 현재 전문 직종뿐만 아니라 다양한 직업에 퍼지고 있습니다,Positive
7228,컨설팅도 일종의 영업이기도 하고요,Positive
9746,전주대학교 소방공학과가 궁금하시다면 아래 포스팅을 참고해주세요,Positive
9761,비슷하게도 국회의원도 개별이 각각의 기관입니다,Positive
2670,생명공학과 전공 교과목 관련 고등학교 선택과목,Positive
7816,화학생명공학과는 실험복을 애용한다고 합니다,Positive
441,셋째는 졸업 후 폭넓은 직업 선택 기회가 제공됩니다,Positive
552,혹시 자동차에 대해 아시나요 자동차는 이동을 위한 폐쇄 공간이 아닌 이동과 동시에 외부와 소통하는 열린 공간을 제공합니다,Positive
738,조금 더 수학 기출을 꼼꼼하게 풀어보고 내용 정리를 한 상태로 편입시험을 봤다면 지금 차 합격한 학교의 비율이 더 높지 않았을까 생각해봅니다 교재는 학원에서 제공해주는 책 말고는 따로 구매해서 공부하지 않았습니다,Positive
4899,저는 저희 과 내에서 간단한 슬기로운 팀 프로젝트 생활 구글에서 제공하는 유용한 애플리케이션이 정말 많습니다,Positive
7446,두빛나래가 앞으로 여러분들에게 공주대학교 학과에 대한 인터뷰를 진행해서 신편입생 분들께 정보를 제공해드리고자 더 빛은 인터뷰가 하고 싶어서라는 정기 웹진을 만들었습니다,Positive
6900,단 열심히 해야죠 파이팅 바보 아저씨의 경제 이야기 돈 주고도 사지 못하는 현실 싱크 경험 직업 종합선물세트 설명 공무원 위에서 숫자 성적 순위입니다,Positive
6941,그런 게 있는데 솔직히 좀 말씀드리면 공무원들도 그 안에서 파벌 인맥 학연 지연이 있습니다,Positive
6945,특히 지방직 공무원들은 그런 게 좀 남아 있어요,Positive
3266,세무회계 자격증 그리고 서비스 자격증은 많습니다,Positive
6451,산업공학과 끌려서 가려고 하는데요 여자이고 특성화고 졸업에다가 자격증은 세무회계 및 서비스 자격증이 있는데 ㅜㅜ 지원해도 될까요,Positive
8365,글 잘 보고 갑니다 성이 추도 하고 답방도 하면서 지내요 그리고 제가 만든 명함 앱 추천드립니다 개인용 기업용 서비스 종류의 앱이 평생 무료입니다,Positive
4059,아무래도 담당자도 사람이라서 은연중에 반영은 되는 거 같습니다,Positive
4719,아니면 어떤 회사의 무슨 부서에서 이런 일을 담당할 수 있을까요,Positive
5119,그렇게 믿고 한 학기 동안 온라인 수업을 과목을 들었는데 솔직히 회사에서 퇴근 후 수업을 듣는 것이 아무래도 지치는 부분도 있었지만 온라인 수업만으로 학점을 이수하는 방식이 강의를 중간중간 끊어서 듣거나 주말에 몰아서 한 번에 들을 수 있는 점들이 직장인인 저에게는 장점으로 다가왔어요,Positive
6677,그렇게 해서 중학교 고등학교 심지어 대학교까지 똑같은 방식으로 영어 문법을 외우는 방식으로 공부하게 됩니다,Positive
6684,듣기와 말하기 할 때 필요하면 문법을 공부하고 적용하는 방식으로 말입니다,Positive
6724,책을 볼 때 바로 정독을 하지 마시고 빠른 속도로 전체 내용을 훑어 보는 방식으로 여러 번 보고 정독을 하십시오,Positive
7633,어느 함선이 새로운 부대에 편성된다면 아무리 작은 함선이더라도 따로 떨어지고 분리돼서 편제될 수 없겠죠,Positive
2995,연고급 대학 화공기 계신 소재 갈 수 있는데 산공 가면 바보 같은 짓일까요 길이 넓고 쪽이랑도 관련 있어서 가보고 싶은데,Positive
78,내년에 수시로 서울 게 대학 산업공학과를 지원하려고 하는데 수능을 국어 학통 영어 사문 화학을 봐도 지원할 수 있나요,Positive
1741,이번 화학 전자사업본부에 지원할 예정인 취준생입니다,Positive
1829,화학 쪽이랑은 관련없는데ㅋㅋ,Positive
2162,아래 포스팅에서 화학공학과 정보 참고해주시기 바랍니다,Positive
2213,화학공학의 복수전공 이유는 본인이 관심분야 좋아하는 분야이기에 하는 것일까요 취업에서 어떤 길로 갈 때 도움이 많이 되냐면 본인이 좋아하고 열정을 가진 분야에 대해 지속적이고 심도 있는 탐구를 하는 것이 가장 도움이 많이 됩니다,Positive
2215,화학공학 전공자들의 진로 분야 중에서 산업공학 전공에서 배운 것들을 접목할 수 있는 것이겠네요,Positive
2325,화학부 왜 이리 낮나요ㄷㄷ,Positive
3998,저는 화학회사 중견기업 색관 년 차입니다,Positive
4442,내년 고 산업공학과링 교통공학과 지망하는 사람인데 고 때 화학을 선택 안 했는데 산업공학과 가는데 불리할까요,Positive
5150,이 과 편입이 과 편입 화학공학과 진로정보,Positive
5753,제가 수강한 과목은 수학 가형과 화학입니다,Positive
5761,화학 선생님께서는 다양한 문제들을 통해 제가 손도 대지 못했던 시험지 네 번째 페이지의 번을 풀어낼 수 있도록 지도해주셨습니다,Positive
5765,매일매일 시간이 조금씩 단축되는 것을 보는 재미도 있었고 화학 공부에 확실한 동기부여가 되어주었습니다,Positive
7453,혹시 대학 수업시간에 개인발표가 많나요 조별 발표 또 화학이 어느 정도 관련이 있을까요,Positive
7664,여러분 랜선배의 전공 공부법 학과 소개도 번째 학과는 산업공학과 기계공학과나 화학공학과에 대해서는 대부분 아시겠지만 산업공학과는 모르시는 분들이 많을 거예요,Positive
7831,이제 학년 올라가는 산업공학과 학생인데 화학공학 복 전하려고 하는데 취업에서 어떤 길로 갈 때 많이 도움이 될까요,Positive
9581,서울대 화학부 점공 상으로까지 최초합,Positive
1129,제가 본문에 썼듯이 처음 산공 면접 볼 때 문제점 꼬집고 제 생각 말하기를 좋아해 컨설턴트가 되고 싶다고 하여 들어왔습니다,Positive
6051,아직 자소서가 쓰기 어려운 학우들은 취업진로센터에서 컨설턴트님의 도움을 받아보시는 것도 좋을 것 같습니다,Positive
6535,입시 컨설턴트 흠쌤 입니다,Positive
2588,물량 공급님 항상 도와주시고 조언 많이 해주셔서 감사합니다,Positive
1921,혹은 대학교에서 수강과목에 대해 위 키워드로 검색해서 해당 교과목에서 사용하는 책을 확인하면 좋겠습니다,Positive
2591,생명 바이오산업도 당연히 연결할 수 있어요,Positive
5052,혹시나 생명이랑 연관 지어서 바이오산업 쪽으로 연결할 수 있을까요,Positive
8790,바이오시스템 합격 해공 합격 생명 합격 어디서 주워들었습니다,Positive
5650,전자재료 재료공학 재료역학 등 과목을 이수했으면 충분합니다,Positive
6128,저 기자재 정말 좋아 보이죠,Positive
4084,이렇게 아주대학교 정보통신대학 산업공학과에 대해 알아보았는데 어떠셨나요,Positive
1012,중소기업에서 대기업을 못 간다는 의견은 반대입니다,Positive
1014,저를 비롯하여 저와 같아 근무하던 친구들 죄 다 대기업 갔습니다,Positive
1701,학년 학기 돼서 이력서 쓰고 자소서 쓰고 대기업들 보니까 산공 뽑는 데는 진짜 아예 없는 거 같은데 내 인생 어떡하냐,Positive
2398,졸업 후 바로 취업하는 칼 취업으로 벌써 입사한지 년 차에요 삼성 기업은 누구나 알만한 대기업인데요,Positive
3175,종합건설은 여러 가지를 공사하는 대기업이라고 알고 있습니다,Positive
3197,반대로 대기업의 경우에는 토익점수뿐 아니라 토익 스피킹 레벨도 요구하는 곳이 있습니다,Positive
3776,참고로 저는 대기업 건설 환경 안적 직 최종면접까지 갔었는데 명 뽑더라고요 ㅠㅠ,Positive
6557,중소기업 경력을 쌓아 대기업으로 가는 테크를 선택하고 싶습니다,Positive
6558,가능하다면 대기업으로 바로 가고 싶습니다,Positive
6565,취업공고를 확인하고 있지만 유전공학 관련 중소기업 쪽은 손에 꼽으며 대기업은 요구하는 조건을 채우려 대학원 진학 준비를 하고 있지만 어떠한 것이 더 나은 길인지 모르겠습니다,Positive
7109,처음 직무랑 회사 들어가서 막상 닥치는 일이랑도 다릅니다 대기업은 일 아무거나 막 시키고 그래서 적응을 잘해야 합니다,Positive
7162,회사는요 대기업이면 더 그렇죠 사내 정치에서 밀리신 걸 수도 있고요,Positive
7203,특히 다른 회사에서 같이 회사생활하다가 중소기업에서 대기업으로 자리 나서 이직해 온 경우 그런 경우가 많아요,Positive
7246,왜냐면 대기업 출신 회계사 그거 자체가 최고 스펙입니다,Positive
7279,그리고 급 사무관 되면 대기업 부장 보다 훨씬 나아요,Positive
7707,여름호 산업공학은 팔방미인 정명철 산업공학과 교수 김남하삼성전기 프로 산업공학 졸업 후 어디에 취업하고 싶어요 대기업이요 분야는 학과 학생들과 상담할 때 종종 마주하게 되는 상황입니다,Positive
8435,명지대 산업공학과 나와서 대기업 취업 많이 어려울까요,Positive
8652,참고로 대기업은 초기에 기계의 나사처럼 분야가 협소하게 출발하지만 중소기업은 전분야를 단기에 파악할 수 있는 장점도 있습니다 좋은 일이 있기를 빕니다,Positive
6473,주요 직무 주요 취업처,Positive
215,네 대한민국 최초의 산업공학과인 만큼 그 역사가 엄청난 학과임을 알 수 있었는데요,Positive
4656,무역사무의 경우는 경험이 없어서 뭐라고 말씀드리기 힘들지만 관련 자격을 많이 보유하시고 계서서 충분히 두 업종 다 가능하실 것 같습니다,Positive
7725,산업공학과는 아주대학교와 역사를 같이 하고 있습니다,Positive
6381,물론 부모님 하시는 일도 타격을 입으면서 제가 본격적으로 하던 취업 준비를 중단하고 일을 돕고 다시 아르바이트를 하고 일단 생계유지에 전념한 것도 있지만 하반기 들어서면서부터 다시 준비를 하며 가다듬어 가고 있습니다 하지만 자격증도 있고 학위도 있어서 예전에 비해 다시 열심히 노력해서 도전한다면 잘 될 거라는 확인이 생겼기에 예전만큼이나 불안하고 좌절감이 들지는 않아요,Positive
1801,가장 유망한 분야에 가장 경쟁력을 갖춘 회사인 로보 치즈에 꼭 들어가고 싶은데 어떻게 입사를 준비하셨는지 궁금합니다,Positive
4164,산공과는 취업만이 아닌 창업 쪽으로도 매우 유망합니다,Positive
1168,최고의 인재들을 만나고 싶었고 그러기 위해서는 좋은 대학을 가야 하는데 그 과정이 너무 가혹하다는 생각이 들었습니다,Positive
8384,저는 자형 인재가 되지 못하고 이것저것 건드려보다가 이도 저도 애매하게 되어 애매한 인생을 살고 있지만 님은 아무쪼록 좋은 선택을 하시기 바랍니다,Positive
1184,토즈 스터디센터 장안 독서실은 어떻게 알고 다니게 됐나요,Positive
1185,토즈 스터디센터 장안 독서실의 어느 공간에서 주로 공부했나요,Positive
1201,토즈 스터디센터 장안 독서실을 다니며 연세대 산업공학과에 합격한 정석호 님의 합격 인터뷰였습니다,Positive
1202,토즈 스터디센터 토즈 홍제 독서실 홍제동 독서실 홍제동 스터디 카페 홍제동 도서관 홍제 독서실 홍제역 스터디 카페 무악재 독서 실무 악재 스터디 카페 토즈 홍제 홍제동 스터디 공간 연세대 합격수기 연세대 공대 합격 연용 오늘 공부 플래너 메가스터디 현우 진주 혜연 메가스터디 김동욱 답십리 토즈 장안동 독서실 추천,Positive
2534,토즈 스터디센터 장안 독서실 연세대 산업공학과 정석호 님 합격수기 합격 대학 연세대 산업공학과 토즈 스터디센터 장안 독서실에서 주로 사용한 공간 오픈 스터디룸 신,Positive
2715,입학 자료실 전년도 입시 결과 년 정원 내 입시 결과 오산대학교 입학지원센터 오산대 입학 소셜 문서 크게 보기 뷰어 다운로드 파일 다운로드 대학교 홈페이지입니다,Positive
5666,직업상담센터다나도 한 번 상담받아봐야지 학교에도 재미있는 액티비티가 많구나 오호 과외중개업인가 보다,Positive
6049,그리고 교내 취업 진로 센터에서 자소서 첨삭을 받았던 것도 큰 도움이 되었습니다,Positive
7905,합격후기 토즈 스터디센터 연세대 산업공학과 정석호 님 합격수기,Positive
2356,별로 상관없을 수도 있는 부분이지만 이런 학업 외적인 요소들도 나름 의미가 있다고 생각하기 때문에 넣어봤습니다,Positive
2643,앞으로 신입생으로서 하고 싶은 계획 지금 하고 있는 교내활동을 즐기면서 학기 때 학업 면에서 다소 아쉬운 부분이 있어 이에 더 신경을 쓰려 합니다,Positive
8716,학업은 물론이고 다양한 경험을 쌓아가면서 앞으로 어떤 일을 하고 싶은지 진지하게 생각해보셨으면 합니다,Positive
601,수능 점수로 대학 자유이용권 끊기 평 올해 평작 년에도 마찬가지로 망친 탐구 과목을 제외하면 꽤 괜찮았습니다,Positive
2532,연세대 산업공학과 합격 정석호 님 정석호 회원님은 중학년부터 고학년까지 연간을 꾸준하게 토즈 장안 독서실을 이용했던 최장기 회원이었으며 기간 동안 같이 보낸 매니저로서 꾸준하게 노력하면 합격할 수 있다는 모범적인 사례를 보여준찐 노력파였음을 인정합니다,Positive
3492,넓은 분야의 책을 통해 얻은 지식들을 이용하면 의사결정을 할 시에 좀 더 창의적이고 효율적인 의사결정을 하도록 도와줄 것이라고 생각합니다,Positive
5367,학년이고 처음에는 수학을 이용하여 현실의 문제를 해결한다는 산업공학 자체에 매력을 느껴서 산공으로 전과를 생각하고 있었습니다,Positive
7413,이처럼 영화의 흥미 여부가 판가름 나는 것에서부터 지구가 둥글다는 것을 증명해 보인 것도 신대륙을 발견한 것도 배가 있었기에 배를 이해했기에 가능했다 인류 문명의 발달은 모두 물이 있는 곳에서 시작되었던 만큼 배는 고대에서부터 인류의 꿈과 함께 발달해왔다 미지의 세계를 향한 인간의 호기심이 있는 곳에는 언제나 배가 있었기 때문이다 기원전 연경에 통나무배 뗏목을 이용한 인류의 첫 번째 항해가 시작되었고 최초의 돛은 약 년 전에 사용된 종려나무 잎이었다고 한 담배 선박이 없었다면 콜럼버스가 아메리카 대륙을 발견할 수도 마젤란이 세계 일주 항해를 훌륭하게 성공하지도 못했을 것이다,Positive
623,올해 수능 시험에서 좋은 결과를 거둘 수 있게 도와주는 원동력이 되어줄 겁니다,Positive
8272,여기에서 얻어지는 구동력으로 운행되는 자동차이기 때문에 항상 감전 위험에 노출되어 있어,Positive
2086,그렇게 산업공학 계열로 다시 학사학위를 받기 위해 온라인 수업을 들으면서 일과 함께 병행하기 시작했습니다,Positive
639,이제까지 학교생활을 하시며 어떤 과목들을 공부하셨고 그중에서 어떤 과목을 잘하셨는지 정리해보세요,Positive
838,교수님의 판단도 이해가 가지만 하고자 하는 의지와 실행력이 있다면 충분히 갈 수 있다고 생각합니다 하고 싶은 말을 더 붙이면 현재 학부의 성적이 좋으시고 경제적 상황이 되신다면 같은 학교보다는 서울에 있는 이름있는 대학으로 대학원을 추천드립니다 학벌세탁을 하시라는 뜻에서 말하는 것은 아니고 서울에서 대학원 생활을 하며 지내다 보면 시각도 넓어질 수 있고 교수 님들 간의 왕래도 자주 일어나기 때문에 정보라던가 다른 랩들과 협업을 할 일이 자주 생깁니다,Positive
1028,한양대학교에 합격하신 아기 사자 여러분 합격을 진심으로 축하드립니다 앞으로 새내기 여러분들을 환영하고 대학교 생활에 대한 정보를 드리기 위해 저희가 다양한 행사들을 준비했습니다,Positive
1030,정학생회장 강종원 카톡 아이디 부학생회장 전민주 카톡 아이디 여러분의 설레는 대학생활을 위해 벌써부터 다양한 새내기 맞이 사업들을 준비하고 있으니 단독 들어오셔서 다양한 맞이 행사 많이 많이 참여해주세요,Positive
1139,중 때부터 작성하기 시작한 플래너 덕분에 고 때 후회 없는 수험생활을 보낼 수 있었어요,Positive
1169,그때 메가스터디 김동욱 선생님이 메가 캐스트에서 아주 사소한 것에 감사하는 마음이 수험생활에 도움이 된다,Positive
1171,그래서 공부를 할 수 있게 해주는 책상 연필에 감사하고 내가 건강한 것에 감사하는 등 아주 사소한 것에 감사하는 마음을 체화하도록 노력했고 그 결과 긍정적인 마인드로 수험생활을 충실히 임할 수 있었습니다,Positive
2362,대학생활은 공부만이 전부가 아닌 만큼 이런 부분들을 마냥 무시할 수는 없겠죠,Positive
2386,앞으로 여러분들의 대학생활이 행복해지길 바라며 다시 한번 진심으로 합격을 축하드립니다,Positive
4251,와 댓글 꼭 잊지 마더 많은 대학생활 정보를 얻고 싶다면 월 유니브엑스포 서울로 놀러와,Positive
4720,슬기로운 산업공학과 생활 오산대 산업공학과,Positive
4859,습관들이시면 나중에 회사 생활하실 때에도 빛을 바랄 거예요,Positive
4895,저는 저희 과 내에서 대학생이 가져야 할 태도 담임 선생님 같은 분들이 없는 대학생활에 이제 막 성인이 된 새내기분들이 가져야 할 태도를 적었습니다,Positive
5078,학교생활을 하시는데 도움을 드리고자 편입생 합격생분들을 찾고 있습니다,Positive
5378,예지님도 산공이신 거 같고 아직 학년은 아니신 거 같은데 보람찬 학교생활하셔서 훗날 좋은 결과 있으시길 바랍니다,Positive
6040,학교생활에서는 전공 공부를 우선시하였고 졸업 작품을 준비하며 교내외적으로 회 수상을 하였을 뿐만 아니라 교내 비교과 수업을 수강하면서 저의 부족한 점을 채우고자 노력했습니다,Positive
6041,제 대학 생활을 되돌아보면 년의 학교생활 중 절반은 놀고 절반은 공부에 집중했기 때문에 좋은 사람들을 많이 만나며 좋은 추억을 많이 쌓았을 뿐만 아니라 공부도 열심히 할 수 있었던 행복한 학교생활을 보낸 것 같습니다,Positive
6048,아직 졸업을 하지 않은 분들도 자신의 경험을 미리 정리해두고 부족한 역량이 있다면 남은 대학 생활 동안 채워나가는 것도 좋은 팁이라고 생각합니다,Positive
6852,대한민국 토종 흙 수저 젊은 사람들 현실 직장생활 현실 글입니다,Positive
7207,정치를 해야 회사생활을 편하게 오래 할 수 있고요,Positive
7259,세뇌도 받지만 다양한 강의 비즈니스 매너 회사생활 다양한 유명한 강사들 강연 듣습니다,Positive
7363,졔가 년을 회사 생활을 했는데 일단 근무를 통한 실무 경험이 중요하다고 생각 됩니다 여러분을 대면하고 실무를 통한 경험 축적이 좋은 생활의 지혜라고 생각됩니다,Positive
7751,내 험난한 수험생활 빛을 바라며 적는 마지막 글,Positive
8127,그렇게 유학 중인 학생들의 사진과 호주 유학 생활 이민에 관한 현지 정보가 필요한 분은 댓글에 있는 카톡 페북으로 연락 주시면 개별 상담 후 페북 그룹 호주 인맥에 초대해드립니다 네이버 페이스북 유튜브에 호주 인맥을 검색해보세요,Positive
8134,대학생활할 때는 교환학생에 대한 생각이 그렇게 크지 않았는데 군 생활하면서 다시 의지가 불타올랐습니다,Positive
8356,좀 더 자세한 내용은 아래 파일 참고 참고 파일 쪽이 서울대 아모리 웹진 본문 내용 바로 가기 상단 검색창 검색 메뉴 전체 메뉴 대학 안내 입학안내 학생생활 참여마당 퀵 메뉴 전형 안내 동영상 학년도 서울대학교 대학 입학전형 안내 학년도 학생부 종합 전형 안내 서브 비주얼 이미지 전형 안내 파릇파릇 서울대 자료창고 자료창고 이곳에 게시된 자료는 상업적인 목적으로 사용할 수 없습니다,Positive
2361,남학생들에게는 남중 남고 공대 군대라고 일컬어지는 절망적인 테크트리를 어느 정도 피할 수 있고 여학생들에게도 함께 어울려 다니기 좋은 동성 학생들이 많다는 것은 큰 메리트라고 생각합니다,Positive
1135,연세대 산업공학과 합격 정석호 님 전반적인 공부 패턴은 어떻게 계획하고 실천했나요,Positive
1729,어떤 길이든 원하는 대로 흘러갈 확률은 매우 적고 맘대로 되지 않는 것이 태반이지만 그래도 대략 길을 정해 놓으신다면 너무 다른 방향으로는 흘러가는 걸 막을 수 있기에 그래도 지금부터 뭔가 계획해놓으셨다는 것에 따봉을 드립니다 따봉,Positive
5999,오늘은 짧게 회의해서 계획만 짜고 빠르게 퇴근할게요 다음에 또 봐요,Positive
6621,비전공자분들도 철저한 계획과 어떻게 준비하느냐에 다르겠지만 충분히 가능합니다,Positive
7950,그래서 이런 학과를 졸업하게 되면 도시계획을 하는 분야나 혹은 교통분야까지 다양한 분야로 진출할 수 있습니다,Positive
8360,더 자세한 내용은 각 대학 입학처 홈페이지에서 대입전형 시행계획을 확인하기 바랍니다,Positive
9574,공모전과 대외활동 등 활발히 다양한 경험과 추억을 쌓아볼 계획입니다,Positive
9680,그리고 오늘 학교를 조퇴하고 하루 종일 남은 개월 동안 내가 어떻게 공부하고 어떻게 지낼지에 대한 계획을 썼다,Positive
7260,눈물 쏟는 인문학 강의 이런 거 공짜로 다 들을 수 있습니다,Positive
8889,그래서 인문학이나 문과 과목과 관련된 공학 계열에 진학하고자 하는데요 수학에 약하지만 대학에 가서 충분히 보충할 수 있나요 도시 공학과와 산업공학과는 수학이 부족해도 대학을 다니면서 스스로 보충할 수 있는지 궁금합니다,Positive
4216,제가 혼자 생각해봤을 때 이산수학의 논리가 젤 많이 필요할 거 같은 학과가 산공이라서 적성에 맞을 거 같아 관심이 가네요,Positive
171,전공적합성에 큰 비중을 두지 않는 학교들이 꽤 많음,Positive
4762,그리고 그 키워드를 핵심 전공적합성으로 삼는 학과에 지원해야 합니다,Positive
1063,한영대학교 혁신지원 사업단의 지원을 받아 전공동아리 어울림,Positive
1081,문과로 진학하셨다가 이공계열로 복수전공을 준비 중이시네요,Positive
1083,말씀드린 해당 학과의 일반 수학 강의나 공업수학 강의 같은 교과과정이 문과에서 이공계열 분야로 복수전공하시는 작성자분께 필요한 수학 강의들이라고 사료됩니다,Positive
5268,최근 학생들이 이공계를 기피하는데 앞으로는 많이 나아질 것이라 생각합니다,Positive
7822,이공인의 밤은 이공대 학우분들이 함께 모여 학과 소식에 대한 정보를 공유하고 이야기를 나누는 행사라고 합니다,Positive
8567,이공계 준비생으로 영어공부 비율보다는 수학 공부 비율이 높았지만 편입 영어가 쉬운 편이 아니었어요,Positive
5097,다만 취업 후 제가 근무하고 있는 회사의 진급 규정을 충족시키기 위해서는 학사학위가 반드시 필요했습니다,Positive
6908,행정부 구조가 그렇게 되어 있습니다,Positive
6952,행정고시 시험을 위해 필요한 필수 자격증이라는 건 없어요,Positive
